Start,End,Value
0.0,1.0,0.0022950980520983766
0.0,2.0,0.002379947810486734
0.0,3.0,0.002509289769757153
0.0,4.0,0.002630022695459042
0.0,5.0,0.0027773586100302817
0.0,6.0,0.002931306192497964
0.0,7.0,0.0031019841458518474
0.0,8.0,0.003279349549469778
0.0,9.0,0.003464882966406703
0.0,10.0,0.003654923384163563
0.0,11.0,0.003852555245971262
0.0,12.0,0.004061408651566632
0.0,13.0,0.004288759777373446
0.0,14.0,0.004541826732203376
0.0,15.0,0.004827481298196998
0.0,16.0,0.005150137555010047
0.0,17.0,0.005511694499159806
0.0,18.0,0.005911813421206794
0.0,19.0,0.006349803030418702
0.0,20.0,0.006827118942368231
0.0,21.0,0.007350250241948462
0.0,22.0,0.007932916115499017
0.0,23.0,0.008597055005058548
0.0,24.0,0.009372256705653583
0.0,25.0,0.01029381464599754
1.0,2.0,0.002385422589224695
1.0,3.0,0.0025150620838466963
1.0,4.0,0.0026360727408718063
1.0,5.0,0.0027837475836871356
1.0,6.0,0.0029380493037319284
1.0,7.0,0.00310911988083409
1.0,8.0,0.003286893291861384
1.0,9.0,0.0034728535057229103
1.0,10.0,0.0036633310882083015
1.0,11.0,0.003861417577932714
1.0,12.0,0.004070751425233262
1.0,13.0,0.0042986255444872985
1.0,14.0,0.004552274648882643
1.0,15.0,0.004838586328253884
1.0,16.0,0.005161984816306915
1.0,17.0,0.005524373477968155
1.0,18.0,0.005925412824638501
1.0,19.0,0.0063644099753558964
1.0,20.0,0.006842823894158567
1.0,21.0,0.007367158593285412
1.0,22.0,0.007951164818385606
1.0,23.0,0.008616831478199423
1.0,24.0,0.009393816435456368
1.0,25.0,0.010317494307084264
2.0,3.0,0.0025210759152841655
2.0,4.0,0.0026423759240903548
2.0,5.0,0.0027904038761263077
2.0,6.0,0.0029450745510930564
2.0,7.0,0.00311655417957459
2.0,8.0,0.003294752669304652
2.0,9.0,0.003481157537549631
2.0,10.0,0.003672090576018014
2.0,11.0,0.003870650715584668
2.0,12.0,0.004080485106581496
2.0,13.0,0.004308904101666216
2.0,14.0,0.004563159713140608
2.0,15.0,0.004850155999937398
2.0,16.0,0.005174327774664653
2.0,17.0,0.005537582953434984
2.0,18.0,0.005939581235889126
2.0,19.0,0.006379628084299036
2.0,20.0,0.00685918595127042
2.0,21.0,0.0073847744009577845
2.0,22.0,0.007970177058781745
2.0,23.0,0.008637435411743565
2.0,24.0,0.009416278238272367
2.0,25.0,0.010342164740477684
3.0,4.0,0.002649054391314576
3.0,5.0,0.0027974564762726943
3.0,6.0,0.002952518073297087
3.0,7.0,0.003124431107588897
3.0,8.0,0.0033030799847003373
3.0,9.0,0.0034899559815200435
3.0,10.0,0.003681371593277036
3.0,11.0,0.003880433583232215
3.0,12.0,0.0040907983196995755
3.0,13.0,0.004319794631871602
3.0,14.0,0.004574692861132632
3.0,15.0,0.004862414516063974
3.0,16.0,0.005187405618031081
3.0,17.0,0.005551578905304948
3.0,18.0,0.005954593217434915
3.0,19.0,0.006395752261285086
3.0,20.0,0.006876522185733791
3.0,21.0,0.007403439032793635
3.0,22.0,0.007990321265279023
3.0,23.0,0.008659266078899115
3.0,24.0,0.009440077390018762
3.0,25.0,0.010368304022029966
4.0,5.0,0.0028048867738982297
4.0,6.0,0.002960360228560428
4.0,7.0,0.0031327298794328108
4.0,8.0,0.0033118532641330783
4.0,9.0,0.0034992256205162724
4.0,10.0,0.0036911496494649505
4.0,11.0,0.003890740366084456
4.0,12.0,0.004101663850334
4.0,13.0,0.004331268397439802
4.0,14.0,0.0045868436594710274
4.0,15.0,0.004875329529162308
4.0,16.0,0.005201183836914294
4.0,17.0,0.005566324401403968
4.0,18.0,0.005970409156027635
4.0,19.0,0.006412739958231798
4.0,20.0,0.006894786851118926
4.0,21.0,0.007423103237020847
4.0,22.0,0.008011544281840043
4.0,23.0,0.008682265873437706
