Start,End,Value
0.0,1.0,0.002711511381612852
0.0,2.0,0.002704159087640236
0.0,3.0,0.0026968267294964075
0.0,4.0,0.0026895142531251407
0.0,5.0,0.0028546048832831204
0.0,6.0,0.0028463671299374794
0.0,7.0,0.002838153148911637
0.0,8.0,0.002829962871603977
0.0,9.0,0.003056206416061642
0.0,10.0,0.003046654236071193
0.0,11.0,0.0030371319114406727
0.0,12.0,0.0030276393488570886
0.0,13.0,0.0032461882551559065
0.0,14.0,0.0032352757969984327
0.0,15.0,0.0032244000224013925
0.0,16.0,0.00321356080804852
0.0,17.0,0.0034701694121128364
0.0,18.0,0.0034575300220953337
0.0,19.0,0.0034449366684988357
0.0,20.0,0.0034323891836449934
0.0,21.0,0.0037086110854171787
0.0,22.0,0.0036939628195137996
0.0,23.0,0.0036793724113067484
0.0,24.0,0.003664839632269791
0.0,25.0,0.0039835295606167045
0.0,26.0,0.00396635938218744
0.0,27.0,0.0039492632122531054
0.0,28.0,0.003932240731815425
0.0,29.0,0.004294730703368938
0.0,30.0,0.004274425164333574
0.0,31.0,0.004254215630133901
0.0,32.0,0.004234101646857889
0.0,33.0,0.004655998586423796
0.0,34.0,0.004631676478866087
0.0,35.0,0.004607481425667408
0.0,36.0,0.0045834127631184125
0.0,37.0,0.005071845574788887
0.0,38.0,0.005042373815445051
0.0,39.0,0.005013073312222093
0.0,40.0,0.0049839430699755195
0.0,41.0,0.005549111198592275
0.0,42.0,0.005512999758675688
0.0,43.0,0.005477123317851058
0.0,44.0,0.005441480346836439
0.0,45.0,0.0060881533669275845
0.0,46.0,0.00604353528095494
0.0,47.0,0.005999244186349938
0.0,48.0,0.005955277686699729
0.0,49.0,0.006686575204076219
0.0,50.0,0.006631147699777347
0.0,51.0,0.00657617965463941
0.0,52.0,0.00652166726003485
0.0,53.0,0.007336539171992053
0.0,54.0,0.0072675532508916976
0.0,55.0,0.007199216008575509
0.0,56.0,0.007131521345477685
0.0,57.0,0.008027060361626722
0.0,58.0,0.007941296739259585
0.0,59.0,0.007856449442245709
0.0,60.0,0.007772508680278554
0.0,61.0,0.00874446750141544
0.0,62.0,0.008638220370363218
0.0,63.0,0.008533264164442228
0.0,64.0,0.008429583198638879
0.0,65.0,0.00947432835517691
0.0,66.0,0.00934335477610498
0.0,67.0,0.00921419178220298
0.0,68.0,0.009086814343852865
0.0,69.0,0.010201811637905196
0.0,70.0,0.010041256650024482
0.0,71.0,0.009883228458858737
0.0,72.0,0.009727687297959572
0.0,73.0,0.010911130841266622
0.0,74.0,0.010715442180826727
0.0,75.0,0.01052326315219144
0.0,76.0,0.010334530810909223
0.0,77.0,0.011583121296395575
0.0,78.0,0.011346029783912177
0.0,79.0,0.011113791228058799
0.0,80.0,0.010886306295089552
0.0,81.0,0.012191880688932701
0.0,82.0,0.011906560208623202
0.0,83.0,0.011627916940678319
0.0,84.0,0.011355794621639801
0.0,85.0,0.012701447917444842
0.0,86.0,0.012361011847672578
0.0,87.0,0.012029700463397217
0.0,88.0,0.011707269196275946
0.0,89.0,0.013064453942653471
0.0,90.0,0.012662932757007162
0.0,91.0,0.01227375186994742
0.0,92.0,0.011896532016382768
0.0,93.0,0.013224631786623229
0.0,94.0,0.012758486857349332
0.0,95.0,0.012308772714096075
0.0,96.0,0.011874910200656234
0.0,97.0,0.013124595971863306
0.0,98.0,0.012594611255683256
0.0,99.0,0.012086027868731667
0.0,100.0,0.01159798160327055
1.0,2.0,0.002711511381612852
1.0,3.0,0.002704159087640236
1.0,4.0,0.0026968267294964075
1.0,5.0,0.002862366221872071
1.0,6.0,0.0028541060710334165
1.0,7.0,0.0028458697571487335
1.0,8.0,0.002837657211429885
1.0,9.0,0.003064515885765027
1.0,10.0,0.0030549377345084313
1.0,11.0,0.0030453895197850144
1.0,12.0,0.0030358711480280767
1.0,13.0,0.003255014263378369
1.0,14.0,0.003244072135516659
1.0,15.0,0.003233166790953716
1.0,16.0,0.0032222981060379915
1.0,17.0,0.003479604399044355
1.0,18.0,0.0034669306439957903
1.0,19.0,0.003454303050535904
1.0,20.0,0.003441721450530448
1.0,21.0,0.0037186943675194474
1.0,22.0,0.0037040062746851736
1.0,23.0,0.0036893761968555742
1.0,24.0,0.003674803904883077
1.0,25.0,0.00399436031407057
1.0,26.0,0.003977143451923637
1.0,27.0,0.0039600007994921235
1.0,28.0,0.003942932036910434
1.0,29.0,0.004306407576526553
1.0,30.0,0.004286046829092784
1.0,31.0,0.004265782347520686
1.0,32.0,0.004245613676664094
1.0,33.0,0.004668657704927561
1.0,34.0,0.0046442694683889
1.0,35.0,0.00462000863165529
1.0,36.0,0.004595874529212837
1.0,37.0,0.005085635332876714
1.0,38.0,0.005056083443247802
1.0,39.0,0.005026703275365235
1.0,40.0,0.004997493831378843
1.0,41.0,0.005564198586388823
1.0,42.0,0.005527988963668105
1.0,43.0,0.005492014978974536
1.0,44.0,0.005456275098868232
1.0,45.0,0.006104706347670698
1.0,46.0,0.006059966950312912
1.0,47.0,0.0060155554333742554
1.0,48.0,0.0059714693939263135
1.0,49.0,0.0067047552241775036
1.0,50.0,0.006649177018942568
1.0,51.0,0.0065940595220845746
1.0,52.0,0.00653939891462075
1.0,53.0,0.0073564863685089445
1.0,54.0,0.007287312882714552
1.0,55.0,0.007218789839386477
1.0,56.0,0.0071509111223749065
1.0,57.0,0.008048885004926877
1.0,58.0,0.007962888201247778
1.0,59.0,0.00787781021430398
1.0,60.0,0.007793641227170234
1.0,61.0,0.008768242691269561
1.0,62.0,0.008661706686628202
1.0,63.0,0.008556465116993327
1.0,64.0,0.008452502254705622
1.0,65.0,0.009500087951784498
1.0,66.0,0.009368758270787802
1.0,67.0,0.00923924409773148
1.0,68.0,0.009111520334944865
1.0,69.0,0.010229549176927203
1.0,70.0,0.010068557658712507
1.0,71.0,0.009910099807279095
1.0,72.0,0.00975413574805823
1.0,73.0,0.010940796936684356
1.0,74.0,0.010744576221542046
1.0,75.0,0.010551874680484928
1.0,76.0,0.010362629197922824
1.0,77.0,0.011614614455685209
1.0,78.0,0.011376878318961264
1.0,79.0,0.01114400833349185
1.0,80.0,0.010915904895454178
1.0,81.0,0.012225028994191
1.0,82.0,0.01193893276068812
1.0,83.0,0.011659531894113485
1.0,84.0,0.011386669706146685
1.0,85.0,0.012735981676717275
1.0,86.0,0.012394620000875718
1.0,87.0,0.012062407819489418
1.0,88.0,0.011739099899262688
1.0,89.0,0.013099974673078362
1.0,90.0,0.012697361798039002
1.0,91.0,0.012307122773422462
1.0,92.0,0.011928877302959605
1.0,93.0,0.013260588021971685
1.0,94.0,0.012793175698863771
1.0,95.0,0.012342238835172228
1.0,96.0,0.01190719670003147
1.0,97.0,0.013160280221469032
1.0,98.0,0.012628854538501134
1.0,99.0,0.01211888837248616
1.0,100.0,0.011629515166005813
2.0,3.0,0.002711511381612852
2.0,4.0,0.002704159087640236
2.0,5.0,0.0028701486626377336
2.0,6.0,0.0028618660534098887
2.0,7.0,0.0028536073459459197
2.0,8.0,0.0028453724712706628
2.0,9.0,0.0030728479479498584
2.0,10.0,0.0030632437548142643
2.0,11.0,0.0030536695796058
2.0,12.0,0.0030441253285033694
2.0,13.0,0.0032638642684904204
2.0,14.0,0.0032528923902559997
2.0,15.0,0.0032419573953298567
2.0,16.0,0.003231059159724248
2.0,17.0,0.0034890650386077272
2.0,18.0,0.003476356825093579
2.0,19.0,0.003463694898676098
2.0,20.0,0.0034510790907639004
2.0,21.0,0.003728805064892719
2.0,22.0,0.0037140770368427594
2.0,23.0,0.003699407181533522
2.0,24.0,0.0036847952691944105
2.0,25.0,0.004005220515083087
2.0,26.0,0.003987956842290889
2.0,27.0,0.003970767580981694
2.0,28.0,0.003953652410420228
2.0,29.0,0.004318116197743862
2.0,30.0,0.004297700091806475
2.0,31.0,0.004277380513466439
2.0,32.0,0.004257157006340099
2.0,33.0,0.0046813512421018475
2.0,34.0,0.004656896696785228
2.0,35.0,0.0046325698976589095
2.0,36.0,0.004608370177399541
2.0,37.0,0.005099462583712559
2.0,38.0,0.005069830345933647
2.0,39.0,0.005040370296792531
2.0,40.0,0.005011081435726003
2.0,41.0,0.005579326995037607
2.0,42.0,0.005543018922565135
2.0,43.0,0.005506947128792196
2.0,44.0,0.00547111007610966
2.0,45.0,0.006121304334042771
2.0,46.0,0.006076443295468298
2.0,47.0,0.006031911028781672
2.0,48.0,0.005987705124521194
2.0,49.0,0.006722984673638482
2.0,50.0,0.00666725535772917
2.0,51.0,0.006611988002809279
2.0,52.0,0.006557178779512669
2.0,53.0,0.0073764877991326205
2.0,54.0,0.007307126238677608
2.0,55.0,0.007238416889166309
2.0,56.0,0.007170353617819813
2.0,57.0,0.008070768986893205
2.0,58.0,0.00798453836790929
2.0,59.0,0.007899229063816484
2.0,60.0,0.007814831230998468
2.0,61.0,0.008792082523099024
2.0,62.0,0.008685256859454845
2.0,63.0,0.008579729150235346
2.0,64.0,0.008475483625019535
2.0,65.0,0.009525917585738532
2.0,66.0,0.009394230834617365
2.0,67.0,0.009264364527591454
2.0,68.0,0.009136293498752487
2.0,69.0,0.010257362131090979
2.0,70.0,0.010095932895667108
2.0,71.0,0.009937044215769743
2.0,72.0,0.00978065610841584
2.0,73.0,0.010970543690764344
2.0,74.0,0.010773789474324778
