Start,End,Value
17.0,17.0,0.004686095884582
17.0,18.0,0.0050530509017018
17.0,19.0,0.00545699561129
17.0,20.0,0.0059046763165448
17.0,21.0,0.0064066411063266
17.0,22.0,0.006977605558944
17.0,23.0,0.0076363037387601
17.0,24.0,0.0084049885992341
18.0,18.0,0.0050768414676098
18.0,19.0,0.0054826880130243
18.0,20.0,0.0059324764701168
18.0,21.0,0.0064368045898248
18.0,22.0,0.0070104572337361
18.0,23.0,0.0076722566691629
18.0,24.0,0.0084445606200026
19.0,19.0,0.0055106647845164
19.0,20.0,0.005962748398447
19.0,21.0,0.0064696499771095
19.0,22.0,0.0070462298255045
19.0,23.0,0.0077114062562181
19.0,24.0,0.0084876510789629
20.0,20.0,0.0059957891827517
20.0,21.0,0.0065054996046868
20.0,22.0,0.0070852743976161
20.0,23.0,0.0077541367042887
20.0,24.0,0.0085346828552202
21.0,21.0,0.0065447404889141
21.0,22.0,0.0071280124576039
21.0,23.0,0.007800909311957
21.0,24.0,0.0085861636825493
22.0,22.0,0.0071749707793704
22.0,23.0,0.0078523005815039
22.0,24.0,0.0086427280950477
23.0,23.0,0.0079090477681329
23.0,24.0,0.0087051875614299
24.0,24.0,0.0087745861826944
